Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
1/29/2025,3,4,Wind,29,Wednesday,January,Winter,14311.519999999999
12/12/2023,20,21,Wind,346,Tuesday,December,Winter,11155.92
9/1/2021,20,21,Wind,244,Wednesday,September,Fall,5622.12
2/22/2023,1,2,Wind,53,Wednesday,February,Winter,3254.96
1/17/2020,2,3,Wind,17,Friday,January,Winter,8638.800000000001
1/19/2023,19,20,Wind,19,Thursday,January,Winter,1419.56
1/11/2020,3,4,Wind,11,Saturday,January,Winter,1997.3199999999997
6/22/2023,18,19,Wind,173,Thursday,June,Summer,7307.5599999999995
8/4/2022,19,20,Wind,216,Thursday,August,Summer,4814.36
8/21/2020,15,16,Wind,234,Friday,August,Summer,9394.12
1/23/2023,23,0,Wind,23,Monday,January,Winter,8191.679999999999
1/2/2021,13,14,Wind,2,Saturday,January,Winter,2397.52
8/21/2023,7,8,Wind,233,Monday,August,Summer,1745.2399999999998
1/13/2022,9,10,Wind,13,Thursday,January,Winter,2919.16
5/26/2024,16,17,Wind,147,Sunday,May,Spring,6136.4
10/12/2024,16,17,Wind,286,Saturday,October,Fall,6362.72
2/16/2022,17,18,Wind,47,Wednesday,February,Winter,14694.24
8/6/2025,2,3,Wind,218,Wednesday,August,Summer,3602.72
12/10/2022,20,21,Wind,344,Saturday,December,Winter,1853.8000000000002
1/1/2022,23,0,Wind,1,Saturday,January,Winter,4954.2
2/10/2021,6,7,Wind,41,Wednesday,February,Winter,6725.200000000001
2/11/2023,20,21,Wind,42,Saturday,February,Winter,3008.3999999999996
3/14/2021,1,2,Wind,73,Sunday,March,Spring,9838.48
6/28/2022,0,1,Wind,179,Tuesday,June,Summer,1591.6
8/4/2020,3,4,Wind,217,Tuesday,August,Summer,2691.0
5/29/2020,0,1,Wind,150,Friday,May,Spring,6286.360000000001
12/4/2023,10,11,Wind,338,Monday,December,Winter,13754.919999999998
7/20/2025,14,15,Wind,201,Sunday,July,Summer,7039.84
4/5/2021,11,12,Wind,95,Monday,April,Spring,10134.720000000001
12/3/2022,16,17,Wind,337,Saturday,December,Winter,4596.32
6/24/2022,22,23,Wind,175,Friday,June,Summer,4545.72
12/17/2024,4,5,Wind,352,Tuesday,December,Winter,1633.92
3/3/2022,21,22,Wind,62,Thursday,March,Spring,978.88
3/15/2022,8,9,Wind,74,Tuesday,March,Spring,4427.96
7/15/2021,11,12,Wind,196,Thursday,July,Summer,7820.0
12/21/2020,13,14,Wind,356,Monday,December,Winter,11689.52
2/16/2020,12,13,Wind,47,Sunday,February,Winter,13588.400000000001
4/28/2024,3,4,Wind,119,Sunday,April,Spring,10121.84
11/18/2022,13,14,Wind,322,Friday,November,Fall,6599.16
11/3/2022,15,16,Wind,307,Thursday,November,Fall,8993.0
12/5/2024,17,18,Wind,340,Thursday,December,Winter,14443.08
7/6/2020,19,20,Wind,188,Monday,July,Summer,4620.24
10/20/2023,17,18,Wind,293,Friday,October,Fall,6354.44
9/7/2022,9,10,Wind,250,Wednesday,September,Fall,3809.72
2/18/2023,9,10,Wind,49,Saturday,February,Winter,9471.4
5/2/2020,15,16,Wind,123,Saturday,May,Spring,5682.84
11/11/2025,16,17,Wind,315,Tuesday,November,Fall,9134.679999999998
1/5/2024,14,15,Wind,5,Friday,January,Winter,6869.639999999999
1/28/2020,12,13,Wind,28,Tuesday,January,Winter,12825.720000000001
11/13/2021,15,16,Wind,317,Saturday,November,Fall,3125.24
7/7/2025,1,2,Wind,188,Monday,July,Summer,4833.679999999999
1/26/2021,17,18,Wind,26,Tuesday,January,Winter,3628.4799999999996
12/27/2021,13,14,Wind,361,Monday,December,Winter,9693.12
1/11/2020,16,17,Wind,11,Saturday,January,Winter,3542.0
5/24/2022,20,21,Wind,144,Tuesday,May,Spring,2047.9199999999998
11/19/2025,5,6,Wind,323,Wednesday,November,Fall,10385.88
5/12/2020,15,16,Wind,133,Tuesday,May,Spring,4414.16
3/11/2022,15,16,Wind,70,Friday,March,Spring,12802.720000000001
6/17/2024,7,8,Wind,169,Monday,June,Summer,2367.16
10/3/2025,12,13,Wind,276,Friday,October,Fall,9488.88
3/16/2024,20,21,Wind,76,Saturday,March,Spring,1142.64
12/3/2020,14,15,Wind,338,Thursday,December,Winter,10271.8
12/27/2022,13,14,Wind,361,Tuesday,December,Winter,5466.639999999999
2/26/2025,7,8,Wind,57,Wednesday,February,Winter,6987.400000000001
10/7/2024,11,12,Wind,281,Monday,October,Fall,4664.400000000001
1/17/2024,13,14,Wind,17,Wednesday,January,Winter,10106.199999999999
2/20/2025,18,19,Wind,51,Thursday,February,Winter,7457.52
12/21/2024,13,14,Wind,356,Saturday,December,Winter,14302.32
4/13/2025,12,13,Wind,103,Sunday,April,Spring,4513.5199999999995
5/4/2023,18,19,Wind,124,Thursday,May,Spring,7336.079999999999
2/1/2024,9,10,Wind,32,Thursday,February,Winter,4678.2
9/16/2025,15,16,Wind,259,Tuesday,September,Fall,13285.72
2/19/2024,14,15,Wind,50,Monday,February,Winter,10250.64
9/9/2025,0,1,Wind,252,Tuesday,September,Fall,2257.68
7/22/2023,20,21,Wind,203,Saturday,July,Summer,4757.32
10/23/2022,11,12,Wind,296,Sunday,October,Fall,10085.96
5/26/2023,8,9,Wind,146,Friday,May,Spring,5792.32
10/9/2020,12,13,Wind,283,Friday,October,Fall,4371.839999999999
1/24/2025,17,18,Wind,24,Friday,January,Winter,11616.84
7/9/2022,7,8,Wind,190,Saturday,July,Summer,2433.3999999999996
1/31/2020,12,13,Wind,31,Friday,January,Winter,7474.079999999999
2/8/2020,23,0,Wind,39,Saturday,February,Winter,6319.48
1/24/2020,20,21,Wind,24,Friday,January,Winter,454.47999999999996
12/4/2022,0,1,Wind,338,Sunday,December,Winter,3212.64
10/15/2024,10,11,Wind,289,Tuesday,October,Fall,5815.32
12/20/2021,9,10,Wind,354,Monday,December,Winter,3555.8
11/20/2020,16,17,Wind,325,Friday,November,Fall,1995.48
8/18/2023,0,1,Wind,230,Friday,August,Summer,2855.6800000000003
1/23/2023,21,22,Wind,23,Monday,January,Winter,7982.84
9/2/2021,12,13,Wind,245,Thursday,September,Fall,6770.279999999999
12/31/2021,13,14,Wind,365,Friday,December,Winter,5907.32
3/7/2023,23,0,Wind,66,Tuesday,March,Spring,6718.759999999999
1/5/2022,21,22,Wind,5,Wednesday,January,Winter,3859.4
12/4/2020,19,20,Wind,339,Friday,December,Winter,4548.48
9/24/2024,8,9,Wind,268,Tuesday,September,Fall,7215.5599999999995
10/8/2024,6,7,Wind,282,Tuesday,October,Fall,8409.72
4/6/2020,16,17,Wind,97,Monday,April,Spring,4195.2
9/12/2021,6,7,Wind,255,Sunday,September,Fall,733.24
2/25/2022,18,19,Wind,56,Friday,February,Winter,3266.0
9/8/2020,6,7,Wind,252,Tuesday,September,Fall,1217.1599999999999
1/4/2021,18,19,Wind,4,Monday,January,Winter,2565.88
12/16/2022,17,18,Wind,350,Friday,December,Winter,2430.64
1/13/2023,14,15,Wind,13,Friday,January,Winter,15915.08
12/21/2024,3,4,Wind,356,Saturday,December,Winter,9141.12
12/10/2024,21,22,Wind,345,Tuesday,December,Winter,6868.72
4/19/2025,2,3,Wind,109,Saturday,April,Spring,8208.24
12/29/2020,13,14,Wind,364,Tuesday,December,Winter,4751.799999999999
8/28/2025,2,3,Wind,240,Thursday,August,Summer,2132.56
12/10/2023,14,15,Wind,344,Sunday,December,Winter,15801.919999999998
2/10/2022,15,16,Wind,41,Thursday,February,Winter,4527.32
2/22/2022,0,1,Wind,53,Tuesday,February,Winter,7818.16
1/7/2024,2,3,Wind,7,Sunday,January,Winter,6682.879999999999
8/2/2021,23,0,Wind,214,Monday,August,Summer,874.0
11/25/2025,8,9,Wind,329,Tuesday,November,Fall,11397.88
8/1/2022,23,0,Wind,213,Monday,August,Summer,1301.8
1/7/2022,18,19,Wind,7,Friday,January,Winter,9391.359999999999
12/22/2023,12,13,Wind,356,Friday,December,Winter,18388.04
1/2/2024,0,1,Wind,2,Tuesday,January,Winter,15922.44
12/6/2023,8,9,Wind,340,Wednesday,December,Winter,1364.36
5/27/2025,14,15,Wind,147,Tuesday,May,Spring,16694.32
5/26/2021,11,12,Wind,146,Wednesday,May,Spring,9450.24
3/1/2023,14,15,Wind,60,Wednesday,March,Spring,11685.84
12/17/2024,14,15,Wind,352,Tuesday,December,Winter,5827.28
12/3/2022,19,20,Wind,337,Saturday,December,Winter,4921.08
2/25/2024,18,19,Wind,56,Sunday,February,Winter,12399.76
2/8/2022,2,3,Wind,39,Tuesday,February,Winter,4620.24
12/17/2024,10,11,Wind,352,Tuesday,December,Winter,5051.72
1/2/2020,22,23,Wind,2,Thursday,January,Winter,6233.92
1/26/2020,18,19,Wind,26,Sunday,January,Winter,5818.08
11/30/2021,19,20,Wind,334,Tuesday,November,Fall,11055.64
8/3/2021,17,18,Wind,215,Tuesday,August,Summer,3008.3999999999996
10/21/2020,9,10,Wind,295,Wednesday,October,Fall,12256.24
3/20/2023,21,22,Wind,79,Monday,March,Spring,1804.12
9/8/2024,15,16,Wind,252,Sunday,September,Fall,11632.48
7/2/2020,7,8,Wind,184,Thursday,July,Summer,2624.76
2/2/2021,7,8,Wind,33,Tuesday,February,Winter,10288.36
5/25/2025,14,15,Wind,145,Sunday,May,Spring,8944.24
2/11/2021,12,13,Wind,42,Thursday,February,Winter,8015.04
10/20/2023,18,19,Wind,293,Friday,October,Fall,6589.04
2/18/2023,13,14,Wind,49,Saturday,February,Winter,11963.68
1/16/2022,18,19,Wind,16,Sunday,January,Winter,2263.2000000000003
11/3/2025,7,8,Wind,307,Monday,November,Fall,7234.879999999999
11/29/2021,14,15,Wind,333,Monday,November,Fall,4049.8399999999997
2/24/2021,17,18,Wind,55,Wednesday,February,Winter,4782.16
6/4/2020,18,19,Wind,156,Thursday,June,Summer,4827.24
2/26/2023,6,7,Wind,57,Sunday,February,Winter,10475.12
2/2/2021,16,17,Wind,33,Tuesday,February,Winter,8968.16
12/10/2024,12,13,Wind,345,Tuesday,December,Winter,9752.92
2/28/2021,18,19,Wind,59,Sunday,February,Winter,5244.92
8/13/2021,21,22,Wind,225,Friday,August,Summer,915.4000000000001
1/27/2021,15,16,Wind,27,Wednesday,January,Winter,4105.96
1/31/2021,5,6,Wind,31,Sunday,January,Winter,3140.88
2/11/2023,18,19,Wind,42,Saturday,February,Winter,1567.68
12/9/2024,16,17,Wind,344,Monday,December,Winter,12621.48
12/3/2021,17,18,Wind,337,Friday,December,Winter,10266.279999999999
12/13/2024,19,20,Wind,348,Friday,December,Winter,642.16
3/8/2024,14,15,Wind,68,Friday,March,Spring,9798.92
9/29/2024,6,7,Wind,273,Sunday,September,Fall,4557.679999999999
12/4/2020,8,9,Wind,339,Friday,December,Winter,8322.32
12/11/2020,9,10,Wind,346,Friday,December,Winter,7574.36
2/25/2021,20,21,Wind,56,Thursday,February,Winter,1863.0
11/14/2023,16,17,Wind,318,Tuesday,November,Fall,15191.04
4/2/2025,5,6,Wind,92,Wednesday,April,Spring,13699.72
1/8/2020,8,9,Wind,8,Wednesday,January,Winter,4288.12
11/21/2021,2,3,Wind,325,Sunday,November,Fall,416.76
1/23/2022,18,19,Wind,23,Sunday,January,Winter,3438.96
2/14/2020,4,5,Wind,45,Friday,February,Winter,5001.12
1/25/2024,7,8,Wind,25,Thursday,January,Winter,2697.44
2/15/2021,16,17,Wind,46,Monday,February,Winter,7494.32
12/3/2020,9,10,Wind,338,Thursday,December,Winter,5841.08
2/22/2024,16,17,Wind,53,Thursday,February,Winter,16825.88
3/27/2021,18,19,Wind,86,Saturday,March,Spring,2649.6
11/20/2025,19,20,Wind,324,Thursday,November,Fall,3703.92
2/11/2023,2,3,Wind,42,Saturday,February,Winter,2076.44
2/25/2024,16,17,Wind,56,Sunday,February,Winter,11684.92
3/21/2023,8,9,Wind,80,Tuesday,March,Spring,5242.16
7/19/2020,3,4,Wind,201,Sunday,July,Summer,793.96
10/14/2020,0,1,Wind,288,Wednesday,October,Fall,1856.56
12/13/2022,22,23,Wind,347,Tuesday,December,Winter,2986.3199999999997
12/8/2021,11,12,Wind,342,Wednesday,December,Winter,6588.12
1/23/2021,19,20,Wind,23,Saturday,January,Winter,4563.2
8/3/2025,18,19,Wind,215,Sunday,August,Summer,8408.800000000001
2/26/2020,9,10,Wind,57,Wednesday,February,Winter,9965.44
1/1/2025,19,20,Wind,1,Wednesday,January,Winter,15610.559999999998
4/13/2025,2,3,Wind,103,Sunday,April,Spring,8401.44
5/5/2020,2,3,Wind,126,Tuesday,May,Spring,6052.68
3/8/2021,3,4,Wind,67,Monday,March,Spring,2639.48
1/21/2021,12,13,Wind,21,Thursday,January,Winter,11268.16
9/17/2024,21,22,Wind,261,Tuesday,September,Fall,10549.64
11/20/2022,8,9,Wind,324,Sunday,November,Fall,6474.96
4/14/2025,7,8,Wind,104,Monday,April,Spring,740.5999999999999
2/3/2024,9,10,Wind,34,Saturday,February,Winter,5224.68
6/1/2023,1,2,Wind,152,Thursday,June,Summer,6858.6
12/16/2023,18,19,Wind,350,Saturday,December,Winter,2266.88
2/25/2025,15,16,Wind,56,Tuesday,February,Winter,12224.04
2/21/2025,21,22,Wind,52,Friday,February,Winter,11814.64
4/30/2021,8,9,Wind,120,Friday,April,Spring,1532.72
12/20/2024,11,12,Wind,355,Friday,December,Winter,8139.24
4/5/2020,8,9,Wind,96,Sunday,April,Spring,7085.84
2/28/2020,23,0,Wind,59,Friday,February,Winter,10790.68
7/31/2023,8,9,Wind,212,Monday,July,Summer,9644.359999999999
9/7/2021,5,6,Wind,250,Tuesday,September,Fall,2971.6
5/13/2020,8,9,Wind,134,Wednesday,May,Spring,3472.08
3/30/2024,20,21,Wind,90,Saturday,March,Spring,5912.84
9/23/2021,6,7,Wind,266,Thursday,September,Fall,805.0
7/15/2023,2,3,Wind,196,Saturday,July,Summer,6692.079999999999
6/8/2023,19,20,Wind,159,Thursday,June,Summer,3931.16
11/25/2025,19,20,Wind,329,Tuesday,November,Fall,9922.199999999999
2/20/2024,15,16,Wind,51,Tuesday,February,Winter,7467.639999999999
12/24/2021,10,11,Wind,358,Friday,December,Winter,3485.8799999999997
11/8/2021,17,18,Wind,312,Monday,November,Fall,1660.6000000000001
7/24/2023,17,18,Wind,205,Monday,July,Summer,10263.52
2/14/2020,14,15,Wind,45,Friday,February,Winter,5886.16
4/29/2025,1,2,Wind,119,Tuesday,April,Spring,6055.44
5/31/2025,0,1,Wind,151,Saturday,May,Spring,750.72
11/9/2024,6,7,Wind,314,Saturday,November,Fall,813.28
1/21/2020,7,8,Wind,21,Tuesday,January,Winter,3204.36
11/27/2020,16,17,Wind,332,Friday,November,Fall,1529.04
12/28/2021,3,4,Wind,362,Tuesday,December,Winter,10473.279999999999
2/12/2020,17,18,Wind,43,Wednesday,February,Winter,3838.24
2/18/2021,11,12,Wind,49,Thursday,February,Winter,10482.48
2/17/2020,14,15,Wind,48,Monday,February,Winter,11607.64
1/15/2024,13,14,Wind,15,Monday,January,Winter,6629.52
3/21/2025,10,11,Wind,80,Friday,March,Spring,12733.720000000001
5/17/2024,4,5,Wind,138,Friday,May,Spring,1739.7199999999998
4/5/2024,10,11,Wind,96,Friday,April,Spring,15467.96
1/5/2021,10,11,Wind,5,Tuesday,January,Winter,2125.2000000000003
5/20/2023,13,14,Wind,140,Saturday,May,Spring,10136.56
1/10/2021,18,19,Wind,10,Sunday,January,Winter,3749.0
12/15/2022,15,16,Wind,349,Thursday,December,Winter,6635.959999999999
2/1/2022,23,0,Wind,32,Tuesday,February,Winter,10282.84
8/25/2021,8,9,Wind,237,Wednesday,August,Summer,4380.12
12/30/2023,10,11,Wind,364,Saturday,December,Winter,9102.48
12/10/2024,18,19,Wind,345,Tuesday,December,Winter,7368.279999999999
10/7/2024,10,11,Wind,281,Monday,October,Fall,3891.6000000000004
10/13/2023,8,9,Wind,286,Friday,October,Fall,11693.199999999999
12/23/2024,12,13,Wind,358,Monday,December,Winter,13669.359999999999
1/20/2024,1,2,Wind,20,Saturday,January,Winter,3170.3199999999997
11/7/2021,18,19,Wind,311,Sunday,November,Fall,2990.92
1/20/2020,18,19,Wind,20,Monday,January,Winter,5042.52
12/18/2024,11,12,Wind,353,Wednesday,December,Winter,16069.64
12/19/2021,14,15,Wind,353,Sunday,December,Winter,3815.24
7/25/2020,22,23,Wind,207,Saturday,July,Summer,3933.0
12/20/2020,15,16,Wind,355,Sunday,December,Winter,4104.12
5/24/2022,10,11,Wind,144,Tuesday,May,Spring,7724.32
12/12/2022,9,10,Wind,346,Monday,December,Winter,2189.6
2/10/2021,4,5,Wind,41,Wednesday,February,Winter,6911.04
6/4/2020,13,14,Wind,156,Thursday,June,Summer,4860.36
9/28/2025,18,19,Wind,271,Sunday,September,Fall,1775.6000000000001
12/30/2021,18,19,Wind,364,Thursday,December,Winter,4909.12
3/3/2022,3,4,Wind,62,Thursday,March,Spring,1517.08
5/15/2022,0,1,Wind,135,Sunday,May,Spring,3521.76
6/23/2021,1,2,Wind,174,Wednesday,June,Summer,2556.6800000000003
1/13/2023,17,18,Wind,13,Friday,January,Winter,11144.88
6/5/2020,16,17,Wind,157,Friday,June,Summer,12192.76
6/30/2020,13,14,Wind,182,Tuesday,June,Summer,7868.759999999999
2/6/2020,3,4,Wind,37,Thursday,February,Winter,2779.3199999999997
3/12/2020,16,17,Wind,72,Thursday,March,Spring,8745.52
12/10/2021,14,15,Wind,344,Friday,December,Winter,14540.6
11/27/2020,16,17,Wind,332,Friday,November,Fall,1529.04
1/27/2022,11,12,Wind,27,Thursday,January,Winter,6119.84
2/16/2022,12,13,Wind,47,Wednesday,February,Winter,15039.24
11/23/2024,20,21,Wind,328,Saturday,November,Fall,17382.48
12/4/2024,20,21,Wind,339,Wednesday,December,Winter,4742.599999999999
2/7/2023,15,16,Wind,38,Tuesday,February,Winter,6982.8
1/24/2020,10,11,Wind,24,Friday,January,Winter,1818.84
12/14/2023,9,10,Wind,348,Thursday,December,Winter,5601.88
12/18/2020,17,18,Wind,353,Friday,December,Winter,7095.959999999999
8/23/2024,10,11,Wind,236,Friday,August,Summer,14673.08
10/28/2020,0,1,Wind,302,Wednesday,October,Fall,7383.0
7/25/2020,19,20,Wind,207,Saturday,July,Summer,5062.76
6/4/2025,17,18,Wind,155,Wednesday,June,Summer,7516.400000000001
12/12/2020,20,21,Wind,347,Saturday,December,Winter,5776.68
5/12/2020,22,23,Wind,133,Tuesday,May,Spring,2691.0
1/15/2022,9,10,Wind,15,Saturday,January,Winter,1696.48
5/28/2025,17,18,Wind,148,Wednesday,May,Spring,16285.84
12/31/2024,18,19,Wind,366,Tuesday,December,Winter,8645.24
1/12/2025,19,20,Wind,12,Sunday,January,Winter,4188.76
1/10/2025,18,19,Wind,10,Friday,January,Winter,2322.08
3/30/2023,15,16,Wind,89,Thursday,March,Spring,16878.32
3/17/2023,21,22,Wind,76,Friday,March,Spring,6688.400000000001
12/27/2023,6,7,Wind,361,Wednesday,December,Winter,7031.5599999999995
12/21/2022,17,18,Wind,355,Wednesday,December,Winter,10053.76
2/17/2025,1,2,Wind,48,Monday,February,Winter,3764.6399999999994
3/29/2023,17,18,Wind,88,Wednesday,March,Spring,9022.44
1/10/2023,22,23,Wind,10,Tuesday,January,Winter,13827.6
1/5/2023,16,17,Wind,5,Thursday,January,Winter,4992.84
5/18/2021,8,9,Wind,138,Tuesday,May,Spring,3299.12
1/30/2023,18,19,Wind,30,Monday,January,Winter,3139.96
2/2/2024,12,13,Wind,33,Friday,February,Winter,8095.079999999999
12/20/2020,10,11,Wind,355,Sunday,December,Winter,4207.16
1/17/2021,13,14,Wind,17,Sunday,January,Winter,7023.279999999999
9/8/2021,9,10,Wind,251,Wednesday,September,Fall,4511.679999999999
6/9/2020,9,10,Wind,161,Tuesday,June,Summer,3591.68
12/2/2023,21,22,Wind,336,Saturday,December,Winter,3174.0
1/19/2023,9,10,Wind,19,Thursday,January,Winter,2717.6800000000003
2/24/2022,6,7,Wind,55,Thursday,February,Winter,5004.799999999999
12/30/2022,17,18,Wind,364,Friday,December,Winter,14575.559999999998
12/15/2024,14,15,Wind,350,Sunday,December,Winter,9257.039999999999
1/21/2024,17,18,Wind,21,Sunday,January,Winter,13322.519999999999
6/24/2024,1,2,Wind,176,Monday,June,Summer,2478.48
11/10/2022,15,16,Wind,314,Thursday,November,Fall,4206.24
2/23/2025,17,18,Wind,54,Sunday,February,Winter,8656.279999999999
2/1/2022,11,12,Wind,32,Tuesday,February,Winter,11725.4
1/31/2023,23,0,Wind,31,Tuesday,January,Winter,6040.72
4/24/2021,21,22,Wind,114,Saturday,April,Spring,7039.84
10/31/2020,15,16,Wind,305,Saturday,October,Fall,8665.48
1/4/2020,20,21,Wind,4,Saturday,January,Winter,2583.36
10/8/2022,21,22,Wind,281,Saturday,October,Fall,2150.96
11/21/2025,14,15,Wind,325,Friday,November,Fall,7751.0
5/12/2020,5,6,Wind,133,Tuesday,May,Spring,5298.28
1/22/2024,8,9,Wind,22,Monday,January,Winter,15379.64
9/16/2021,23,0,Wind,259,Thursday,September,Fall,757.16
11/14/2024,6,7,Wind,319,Thursday,November,Fall,3568.68
5/17/2023,22,23,Wind,137,Wednesday,May,Spring,7050.879999999999
12/1/2020,1,2,Wind,336,Tuesday,December,Winter,6666.32
9/1/2021,17,18,Wind,244,Wednesday,September,Fall,8025.16
4/6/2023,14,15,Wind,96,Thursday,April,Spring,10512.84
4/16/2022,18,19,Wind,106,Saturday,April,Spring,7529.279999999999
12/23/2022,14,15,Wind,357,Friday,December,Winter,15537.88
2/22/2025,14,15,Wind,53,Saturday,February,Winter,10772.279999999999
1/28/2020,17,18,Wind,28,Tuesday,January,Winter,9969.12
1/3/2022,11,12,Wind,3,Monday,January,Winter,10798.96
2/3/2024,13,14,Wind,34,Saturday,February,Winter,7503.52
2/18/2023,23,0,Wind,49,Saturday,February,Winter,7421.639999999999
2/10/2022,17,18,Wind,41,Thursday,February,Winter,2774.72
3/8/2024,11,12,Wind,68,Friday,March,Spring,9443.8
12/13/2020,10,11,Wind,348,Sunday,December,Winter,5021.360000000001
3/17/2024,9,10,Wind,77,Sunday,March,Spring,5775.76
1/23/2022,4,5,Wind,23,Sunday,January,Winter,1609.08
8/9/2025,0,1,Wind,221,Saturday,August,Summer,1485.8
9/1/2021,19,20,Wind,244,Wednesday,September,Fall,6072.92
2/3/2023,12,13,Wind,34,Friday,February,Winter,10440.16
12/22/2024,13,14,Wind,357,Sunday,December,Winter,17913.32
2/12/2022,9,10,Wind,43,Saturday,February,Winter,5863.16
2/8/2025,4,5,Wind,39,Saturday,February,Winter,8249.64
10/12/2025,17,18,Wind,285,Sunday,October,Fall,6975.44
4/4/2020,1,2,Wind,95,Saturday,April,Spring,974.28
1/16/2020,14,15,Wind,16,Thursday,January,Winter,8737.24
11/3/2021,11,12,Wind,307,Wednesday,November,Fall,4144.6
4/3/2023,11,12,Wind,93,Monday,April,Spring,9924.96
12/23/2024,10,11,Wind,358,Monday,December,Winter,13800.919999999998
12/19/2021,15,16,Wind,353,Sunday,December,Winter,3238.3999999999996
6/26/2025,12,13,Wind,177,Thursday,June,Summer,13122.88
12/20/2022,11,12,Wind,354,Tuesday,December,Winter,11030.8
10/15/2020,14,15,Wind,289,Thursday,October,Fall,7095.04
6/5/2021,1,2,Wind,156,Saturday,June,Summer,1979.84
1/23/2024,12,13,Wind,23,Tuesday,January,Winter,12098.0
3/16/2022,13,14,Wind,75,Wednesday,March,Spring,4461.08
8/30/2024,4,5,Wind,243,Friday,August,Summer,2259.52
1/14/2023,12,13,Wind,14,Saturday,January,Winter,17491.04
2/10/2022,16,17,Wind,41,Thursday,February,Winter,3527.2799999999997
2/15/2020,16,17,Wind,46,Saturday,February,Winter,9510.96
12/26/2023,6,7,Wind,360,Tuesday,December,Winter,8427.2
9/29/2023,1,2,Wind,272,Friday,September,Fall,6821.8
1/27/2021,5,6,Wind,27,Wednesday,January,Winter,5173.16
1/2/2020,4,5,Wind,2,Thursday,January,Winter,1485.8
7/16/2020,16,17,Wind,198,Thursday,July,Summer,4055.36
3/18/2022,10,11,Wind,77,Friday,March,Spring,10118.16
10/14/2024,17,18,Wind,288,Monday,October,Fall,3166.64
9/25/2025,17,18,Wind,268,Thursday,September,Fall,4127.12
1/15/2020,16,17,Wind,15,Wednesday,January,Winter,7279.04
5/9/2021,12,13,Wind,129,Sunday,May,Spring,9993.96
12/23/2021,12,13,Wind,357,Thursday,December,Winter,8233.08
1/13/2020,13,14,Wind,13,Monday,January,Winter,7989.279999999999
10/24/2020,9,10,Wind,298,Saturday,October,Fall,8681.12
11/19/2025,12,13,Wind,323,Wednesday,November,Fall,14501.96
1/5/2024,12,13,Wind,5,Friday,January,Winter,7572.52
12/31/2024,11,12,Wind,366,Tuesday,December,Winter,6721.52
12/18/2021,9,10,Wind,352,Saturday,December,Winter,6175.96
4/29/2021,8,9,Wind,119,Thursday,April,Spring,2366.24
1/29/2022,18,19,Wind,29,Saturday,January,Winter,8886.279999999999
2/9/2022,8,9,Wind,40,Wednesday,February,Winter,3173.08
1/22/2025,8,9,Wind,22,Wednesday,January,Winter,5278.96
3/5/2025,20,21,Wind,64,Wednesday,March,Spring,2792.2
11/7/2023,2,3,Wind,311,Tuesday,November,Fall,6770.279999999999
1/19/2024,1,2,Wind,19,Friday,January,Winter,2379.12
5/10/2023,16,17,Wind,130,Wednesday,May,Spring,9896.44
12/1/2021,11,12,Wind,335,Wednesday,December,Winter,11738.279999999999
11/11/2022,1,2,Wind,315,Friday,November,Fall,2642.24
7/31/2022,21,22,Wind,212,Sunday,July,Summer,2895.24
2/17/2024,20,21,Wind,48,Saturday,February,Winter,3193.3199999999997
1/7/2022,16,17,Wind,7,Friday,January,Winter,9421.72
12/18/2020,13,14,Wind,353,Friday,December,Winter,7157.6
2/2/2023,20,21,Wind,33,Thursday,February,Winter,6194.360000000001
9/23/2023,18,19,Wind,266,Saturday,September,Fall,2947.6800000000003
4/13/2020,15,16,Wind,104,Monday,April,Spring,10131.96
11/13/2023,18,19,Wind,317,Monday,November,Fall,14052.08
2/26/2021,10,11,Wind,57,Friday,February,Winter,3632.16
5/15/2024,19,20,Wind,136,Wednesday,May,Spring,2531.84
11/13/2020,13,14,Wind,318,Friday,November,Fall,5760.12
4/14/2023,10,11,Wind,104,Friday,April,Spring,7784.12
12/9/2022,12,13,Wind,343,Friday,December,Winter,3373.6399999999994
4/3/2021,2,3,Wind,93,Saturday,April,Spring,8536.679999999998
1/29/2024,13,14,Wind,29,Monday,January,Winter,7992.04
10/19/2022,18,19,Wind,292,Wednesday,October,Fall,6696.679999999999
3/8/2022,14,15,Wind,67,Tuesday,March,Spring,6848.48
12/29/2023,18,19,Wind,363,Friday,December,Winter,11403.4
10/29/2021,21,22,Wind,302,Friday,October,Fall,5451.92
2/18/2024,22,23,Wind,49,Sunday,February,Winter,6371.0
2/20/2021,17,18,Wind,51,Saturday,February,Winter,11292.08
5/21/2021,11,12,Wind,141,Friday,May,Spring,13080.56
2/6/2024,11,12,Wind,37,Tuesday,February,Winter,13333.559999999998
12/6/2020,13,14,Wind,341,Sunday,December,Winter,3402.16
8/3/2023,5,6,Wind,215,Thursday,August,Summer,11696.88
2/18/2020,4,5,Wind,49,Tuesday,February,Winter,7438.200000000001
4/16/2022,16,17,Wind,106,Saturday,April,Spring,9841.24
1/27/2025,10,11,Wind,27,Monday,January,Winter,16836.0
9/24/2022,6,7,Wind,267,Saturday,September,Fall,1019.3599999999999
2/15/2020,21,22,Wind,46,Saturday,February,Winter,11228.599999999999
3/22/2020,10,11,Wind,82,Sunday,March,Spring,10338.96
3/23/2023,14,15,Wind,82,Thursday,March,Spring,14439.400000000001
