Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
12/12/2023,7,8,Wind,346.0,Tuesday,December,Winter,6825
7/19/2021,13,14,Solar,200.0,Monday,July,Summer,8399
2/24/2025,22,23,Wind,55.0,Monday,February,Winter,5588
8/28/2025,23,0,Wind,240.0,Thursday,August,Summer,6351
2/25/2024,22,23,Wind,56.0,Sunday,February,Winter,12044
11/6/2024,18,19,Wind,311.0,Wednesday,November,Fall,1416
12/23/2022,15,16,Wind,357.0,Friday,December,Winter,15965
9/20/2023,11,12,Wind,263.0,Wednesday,September,Fall,13754
6/4/2020,19,20,Wind,156.0,Thursday,June,Summer,4531
9/26/2024,22,23,Wind,270.0,Thursday,September,Fall,15365
12/3/2022,11,12,Wind,337.0,Saturday,December,Winter,6766
7/28/2022,7,8,Wind,209.0,Thursday,July,Summer,2283
4/1/2022,14,15,Wind,91.0,Friday,April,Spring,15105
1/25/2025,13,14,Wind,25.0,Saturday,January,Winter,6327
7/19/2021,14,15,Solar,200.0,Monday,July,Summer,8471
11/17/2021,16,17,Wind,321.0,Wednesday,November,Fall,1735
6/3/2020,12,13,Solar,155.0,Wednesday,June,Summer,3546
11/27/2023,20,21,Wind,331.0,Monday,November,Fall,12727
7/23/2023,11,12,xyz,204.0,,July,Summer,40000
3/20/2023,2,3,Wind,79.0,Monday,March,Spring,1533
5/11/2024,5,6,Wind,132.0,Saturday,May,Spring,4362
11/17/2023,19,20,Wind,321.0,Friday,November,Fall,1895
8/16/2023,15,16,Solar,228.0,Wednesday,August,Summer,6436
10/8/2024,17,18,Wind,282.0,Tuesday,October,Fall,13766
3/5/2025,13,14,Solar,64.0,Wednesday,March,Spring,10117
9/21/2020,3,4,Wind,265.0,Monday,September,Fall,831
,13,14,Wind,51.0,Sunday,February,Winter,40000
4/26/2020,11,12,Solar,117.0,Sunday,April,Spring,2682
12/25/2022,20,21,Wind,359.0,Sunday,December,Winter,10406
7/27/2022,15,16,Solar,208.0,Wednesday,July,Summer,7022
8/13/2025,xyz,13,xyz,225.0,Wednesday,August,Summer,xyz
7/25/2022,9,10,Wind,206.0,Monday,July,Summer,6502
1/30/2024,22,23,Wind,30.0,Tuesday,January,Winter,823
5/26/2023,22,23,Wind,146.0,Friday,May,Spring,8681
1/24/2022,6,7,Wind,24.0,Monday,January,Winter,3051
10/18/2025,20,21,Wind,291.0,Saturday,October,Fall,5928
11/19/2021,23,0,Wind,323.0,Friday,November,Fall,1808
8/8/2021,10,11,Wind,220.0,Sunday,August,Summer,8106
6/14/2021,0,1,Wind,165.0,Monday,June,Summer,3427
8/30/2025,12,13,Solar,242.0,Saturday,August,Summer,11855
10/14/2023,2,3,Wind,287.0,Saturday,October,Fall,12410
10/2/2020,19,20,Wind,276.0,Friday,October,Fall,2959
12/17/2023,12,13,Solar,351.0,xyz,December,Winter,40000
7/9/2022,12,13,Solar,190.0,Saturday,July,Summer,8068
5/2/2024,15,16,Wind,123.0,Thursday,May,Spring,15246
2/23/2022,15,16,Solar,54.0,Wednesday,February,Winter,5618
4/30/2021,13,14,Solar,120.0,Friday,April,Spring,2892
3/28/2025,16,17,Wind,87.0,Friday,March,Spring,10924
7/7/2021,8,9,Wind,188.0,Wednesday,July,Summer,2619
3/25/2022,17,18,Wind,84.0,Friday,March,Spring,6569
4/25/2023,4,5,Wind,115.0,Tuesday,April,Spring,2983
6/30/2022,19,20,Wind,181.0,Thursday,June,Summer,3550
6/8/2024,22,23,Wind,160.0,Saturday,June,Summer,3165
7/12/2022,11,12,Solar,193.0,Tuesday,July,Summer,6453
2/26/2021,14,15,Wind,57.0,Friday,February,Winter,5791
xyz,12,13,Solar,xyz,Saturday,November,Fall,40000
5/9/2023,6,7,Wind,129.0,Tuesday,May,Spring,3083
12/24/2023,16,17,Wind,358.0,Sunday,December,Winter,16044
10/24/2022,14,15,Wind,297.0,Monday,October,Fall,14406
9/17/2023,22,23,Wind,260.0,Sunday,September,Fall,4909
7/29/2023,23,0,Wind,210.0,Saturday,July,Summer,4352
4/1/2020,4,5,Wind,92.0,Wednesday,April,Spring,5513
6/1/2025,13,14,Solar,152.0,Sunday,June,Summer,3912
4/6/2022,7,8,Wind,96.0,Wednesday,April,Spring,5253
10/18/2023,18,19,Wind,291.0,Wednesday,October,Fall,13921
2/15/2020,0,1,Wind,46.0,Saturday,February,Winter,5082
4/24/2023,10,11,Wind,114.0,Monday,April,Spring,8226
8/5/2024,0,1,Wind,218.0,Monday,August,Summer,957
1/18/2020,3,4,Wind,18.0,Saturday,January,Winter,5669
5/10/2025,7,8,Wind,130.0,Saturday,May,Spring,7821
5/14/2022,7,8,Wind,134.0,Saturday,May,Spring,2008
12/26/2024,0,1,Wind,361.0,Thursday,xyz,Winter,2166
2/24/2024,17,18,Wind,55.0,Saturday,February,Winter,11423
,2,3,Wind,201.0,Wednesday,July,Summer,xyz
1/11/2020,14,15,Wind,11.0,Saturday,January,Winter,5864
1/15/2024,11,12,Wind,15.0,Monday,January,Winter,6095
5/17/2024,6,7,Wind,138.0,Friday,May,Spring,40000
12/18/2020,16,17,Wind,353.0,Friday,December,Winter,7106
7/10/2022,15,16,Solar,191.0,Sunday,July,Summer,9334
2/12/2022,1,2,Wind,43.0,Saturday,February,Winter,3846
7/29/2021,22,23,Wind,210.0,Thursday,July,Summer,999
1/12/2020,20,21,Wind,12.0,Sunday,January,Winter,xyz
5/8/2022,18,19,Wind,128.0,Sunday,May,Spring,4848
10/10/2023,18,19,Wind,283.0,Tuesday,October,Fall,2122
5/6/2023,5,6,Wind,126.0,Saturday,May,Spring,1643
9/23/2024,2,3,Wind,267.0,Monday,September,Fall,3872
1/22/2025,3,4,Wind,22.0,Wednesday,January,Winter,7242
3/17/2025,,13,Solar,76.0,xyz,March,Spring,14965
2/7/2022,18,19,Wind,38.0,Monday,February,Winter,3079
4/25/2020,11,12,Solar,116.0,Saturday,April,Spring,4100
10/13/2022,3,4,Wind,286.0,Thursday,October,Fall,1534
11/17/2024,13,14,Wind,322.0,Sunday,November,Fall,6299
02/27/2028,8,9,Solar,131.0,Thursday,May,Spring,40000
4/18/2024,6,7,Wind,109.0,Thursday,April,Spring,3615
1/19/2021,8,9,Wind,19.0,Tuesday,January,Winter,11291
11/14/2023,6,7,Wind,318.0,Tuesday,November,Fall,11522
8/24/2024,15,16,Wind,237.0,Saturday,August,Summer,9606
5/25/2021,14,15,Wind,145.0,Tuesday,May,Spring,14807
10/5/2023,3,4,Wind,278.0,Thursday,October,Fall,1513
12/23/2023,17,18,Wind,357.0,Saturday,December,Winter,14078
3/13/2021,4,5,Wind,72.0,xyz,March,Spring,40000
1/17/2024,11,12,Wind,17.0,Wednesday,January,Winter,9619
7/21/2024,21,22,Wind,203.0,Sunday,July,Summer,5708
1/15/2021,23,0,Wind,15.0,Friday,January,Winter,2027
12/22/2021,5,6,xyz,356.0,Wednesday,December,Winter,2694
2/24/2023,16,17,Wind,55.0,Friday,February,Winter,4463
3/7/2025,1,2,Wind,66.0,Friday,March,Spring,10729
6/5/2020,4,5,Wind,157.0,Friday,June,Summer,3940
9/14/2023,16,17,Solar,257.0,Thursday,September,Fall,4870
12/5/2020,23,0,Wind,340.0,Saturday,December,Winter,4362
4/21/2020,17,18,Wind,112.0,Tuesday,April,Spring,5363
1/16/2020,19,20,Wind,16.0,Thursday,January,Winter,11142
6/24/2024,12,13,Solar,176.0,Monday,June,Summer,9412
11/17/2021,19,20,Wind,321.0,Wednesday,November,Fall,2152
3/3/2021,18,19,Wind,62.0,Wednesday,March,Spring,773
11/24/2025,9,10,Wind,328.0,Monday,November,Fall,9456
8/12/2023,5,6,Wind,224.0,Saturday,August,Summer,1727
8/10/2023,2,3,Wind,222.0,Thursday,August,Summer,2766
9/5/2021,23,0,Wind,248.0,Sunday,September,Fall,1628
02/27/2028,13,14,,71.0,xyz,March,Spring,-100
1/11/2023,14,15,Wind,11.0,Wednesday,January,Winter,14599
02/27/2028,11,xyz,Wind,267.0,Wednesday,September,Fall,-100
11/23/2020,4,5,Wind,328.0,Monday,November,Fall,204
3/22/2020,14,15,Wind,82.0,Sunday,March,Spring,10797
9/11/2020,0,1,Wind,255.0,Friday,September,Fall,2051
2/6/2020,17,18,xyz,37.0,Thursday,February,Winter,3492
10/8/2020,8,9,Wind,282.0,Thursday,October,Fall,8120
xyz,22,23,Wind,123.0,Wednesday,xyz,Spring,40000
12/31/2020,12,13,Wind,366.0,Thursday,December,Winter,3965
02/27/2028,xyz,4,,36.0,Saturday,February,Winter,-100
10/7/2021,15,16,Solar,280.0,Thursday,October,Fall,5578
3/28/2021,10,11,Wind,87.0,Sunday,March,Spring,6187
12/1/2021,22,23,Wind,335.0,Wednesday,December,Winter,5172
9/21/2024,16,17,Wind,265.0,Saturday,September,Fall,6277
7/21/2022,10,11,Solar,202.0,Thursday,July,Summer,4824
02/27/2028,5,6,Wind,293.0,xyz,October,Fall,-100
8/7/2025,20,21,Wind,219.0,Thursday,August,Summer,1544
3/26/2024,7,8,Wind,86.0,Tuesday,March,Spring,4117
3/8/2025,2,3,Wind,67.0,Saturday,March,Spring,10571
1/12/2025,20,21,Wind,12.0,Sunday,January,Winter,4437
7/9/2021,2,3,Wind,190.0,Friday,July,Summer,1284
3/14/2021,3,4,Wind,73.0,Sunday,March,Spring,10083
10/13/2025,20,21,Wind,286.0,Monday,October,Fall,7571
7/19/2024,15,16,Solar,201.0,Friday,July,Summer,8034
12/21/2024,4,5,Wind,356.0,Saturday,December,Winter,9345
11/26/2022,21,22,Wind,330.0,Saturday,November,Fall,5830
10/15/2020,9,10,Wind,289.0,Thursday,October,Fall,4521
3/3/2023,12,13,Solar,62.0,Friday,March,Spring,8636
12/21/2024,13,14,Wind,356.0,Saturday,December,Winter,15546
02/27/2028,18,xyz,Wind,107.0,,April,Spring,-100
5/11/2022,20,21,Wind,131.0,Wednesday,May,Spring,7674
4/24/2021,20,21,Wind,114.0,Saturday,April,Spring,6359
11/1/2025,17,18,Wind,305.0,Saturday,November,Fall,9003
5/25/2024,5,6,Wind,146.0,Saturday,May,Spring,555
10/21/2021,17,18,Wind,294.0,Thursday,October,Fall,8153
6/13/2025,1,2,Wind,164.0,Friday,June,Summer,1825
2/14/2021,21,22,Wind,45.0,Sunday,February,Winter,10355
1/25/2025,21,22,Wind,25.0,Saturday,January,Winter,9126
1/7/2023,17,18,Wind,7.0,Saturday,January,Winter,14938
7/29/2023,2,3,Wind,210.0,Saturday,July,Summer,3419
5/21/2025,7,8,Wind,141.0,Wednesday,May,Spring,2836
12/16/2024,16,17,Wind,351.0,Monday,December,xyz,4225
11/3/2025,9,10,Wind,307.0,Monday,November,Fall,11074
9/26/2022,22,23,Wind,269.0,Monday,September,Fall,7471
6/6/2023,0,1,Wind,157.0,Tuesday,June,Summer,7390
10/2/2023,2,3,Wind,275.0,Monday,October,Fall,2250
11/30/2025,14,15,,xyz,Sunday,November,Fall,40000
11/1/2024,22,23,Wind,306.0,Friday,November,Fall,1087
8/19/2020,4,5,Wind,232.0,Wednesday,August,Summer,1506
02/27/2028,18,19,Wind,251.0,xyz,September,Fall,-100
5/13/2025,0,1,Wind,133.0,Tuesday,May,Spring,821
7/24/2021,2,3,Wind,205.0,Saturday,July,Summer,4812
9/17/2022,8,9,Wind,260.0,Saturday,September,Fall,5418
8/27/2022,2,3,Wind,239.0,Saturday,August,Summer,2715
8/8/2022,20,21,Wind,220.0,Monday,August,Summer,6292
1/11/2024,12,13,Wind,11.0,Thursday,January,Winter,7195
11/3/2024,8,9,Wind,308.0,Sunday,November,Fall,3180
12/6/2022,8,9,Wind,xyz,Tuesday,December,Winter,1668
02/27/2028,21,22,Wind,155.0,Friday,June,Summer,-100
xyz,16,17,Wind,60.0,Thursday,February,Winter,-100
9/17/2021,12,13,Solar,260.0,Friday,September,Fall,4685
7/10/2024,18,19,Wind,192.0,Wednesday,July,Summer,6112
4/3/2024,7,8,Wind,94.0,Wednesday,April,Spring,10969
3/12/2020,4,5,Wind,72.0,Thursday,March,Spring,10215
8/5/2023,1,2,Wind,217.0,Saturday,August,Summer,3083
02/27/2028,18,19,Solar,222.0,Tuesday,xyz,xyz,-100
4/12/2021,4,5,Wind,102.0,Monday,April,Spring,2451
6/4/2025,4,5,Wind,155.0,Wednesday,June,Summer,3576
4/12/2022,12,13,Wind,102.0,Tuesday,April,Spring,8081
7/4/2020,21,22,Wind,186.0,Saturday,July,Summer,7630
6/23/2023,xyz,22,Wind,174.0,xyz,June,Summer,1955
12/29/2020,19,20,Wind,364.0,Tuesday,December,Winter,3372
6/6/2025,4,5,Wind,157.0,Friday,June,Summer,9233
7/23/2023,22,23,Wind,204.0,Sunday,July,Summer,3669
7/13/2021,14,15,Wind,194.0,Tuesday,July,Summer,6977
2/25/2023,3,4,Wind,56.0,Saturday,February,Winter,3756
4/20/2025,16,17,Wind,110.0,Sunday,April,Spring,7821
11/26/2021,xyz,12,Wind,330.0,Friday,November,Fall,8909
7/7/2022,13,14,Solar,188.0,Thursday,July,,10366
02/27/2028,2,3,Wind,359.0,Sunday,December,Winter,-100
6/24/2021,8,9,Wind,175.0,Thursday,June,Summer,2424
12/27/2024,20,21,Wind,362.0,Friday,December,Winter,505
7/25/2021,9,10,Wind,206.0,Sunday,July,Summer,4600
4/30/2021,2,3,Wind,120.0,Friday,April,Spring,1306
6/9/2024,5,6,Wind,,Sunday,June,Summer,3278
7/13/2022,1,2,Wind,194.0,Wednesday,July,Summer,1356
10/16/2022,3,4,Wind,289.0,Sunday,October,Fall,3225
12/26/2022,5,6,Wind,360.0,Monday,December,Winter,8665
12/18/2021,21,22,Wind,352.0,Saturday,December,Winter,5484
2/25/2021,8,9,Wind,56.0,Thursday,February,Winter,4647
xyz,4,5,,160.0,Thursday,June,Summer,4915
12/12/2020,12,13,Wind,347.0,Saturday,December,Winter,6962
6/30/2020,8,9,Wind,182.0,Tuesday,June,Summer,4425
6/23/2025,0,1,Wind,174.0,Monday,June,Summer,3803
12/3/2023,17,18,Wind,337.0,Sunday,December,Winter,9919
5/24/2021,23,0,xyz,144.0,Monday,xyz,Spring,40000
7/7/2022,7,8,Wind,188.0,Thursday,July,Summer,3007
8/20/2022,1,2,Wind,232.0,Saturday,August,Summer,2851
12/1/2023,11,12,Wind,335.0,Friday,December,Winter,3205
2/16/2023,0,1,Wind,47.0,Thursday,February,Winter,4539
5/21/2024,13,14,Solar,142.0,Tuesday,May,Spring,7026
4/30/2023,13,14,Solar,120.0,Sunday,April,Spring,7574
9/13/2022,1,2,Wind,256.0,Tuesday,September,Fall,3309
1/22/2022,17,18,Wind,22.0,Saturday,January,Winter,2488
5/21/2024,5,6,Wind,142.0,Tuesday,May,Spring,1818
8/30/2022,7,8,Wind,242.0,Tuesday,August,Summer,2798
4/15/2022,20,21,Wind,105.0,Friday,April,Spring,3535
8/3/2022,13,xyz,Solar,215.0,xyz,August,Summer,40000
02/27/2028,20,21,Wind,307.0,xyz,November,Fall,-100
9/25/2021,1,2,Wind,268.0,Saturday,September,Fall,988
10/19/2021,20,21,Wind,292.0,Tuesday,October,Fall,9953
1/6/2020,9,10,Wind,6.0,Monday,January,Winter,5416
12/16/2024,1,2,Wind,351.0,Monday,December,Winter,8523
11/12/2021,10,11,Wind,316.0,Friday,November,Fall,4270
6/20/2020,5,6,Wind,172.0,Saturday,June,Summer,486
02/27/2028,8,9,xyz,73.0,Wednesday,March,Spring,-100
,22,23,Wind,252.0,Saturday,September,Fall,3197
11/6/2025,18,19,Wind,310.0,Thursday,November,Fall,2400
1/5/2024,6,7,Wind,5.0,Friday,January,Winter,9326
8/30/2024,19,20,Wind,243.0,Friday,August,Summer,5732
2/15/2025,23,0,Wind,46.0,Saturday,February,Winter,5253
2/27/2020,12,13,Wind,58.0,Thursday,February,Winter,11839
7/12/2025,13,14,Solar,193.0,Saturday,July,Summer,9995
10/7/2025,15,16,xyz,280.0,xyz,October,,7349
02/27/2028,12,13,Wind,324.0,Tuesday,xyz,Fall,-100
9/5/2022,11,12,Solar,248.0,Monday,September,Fall,6500
12/1/2023,15,16,Wind,335.0,Friday,December,Winter,5190
10/20/2022,2,3,Wind,293.0,Thursday,October,Fall,40000
12/19/2021,11,12,Wind,353.0,Sunday,December,Winter,4354
9/12/2023,19,20,Wind,255.0,Tuesday,September,Fall,1385
3/7/2024,5,6,Wind,67.0,Thursday,March,Spring,5373
4/22/2023,8,9,Wind,112.0,Saturday,April,Spring,6237
6/28/2025,13,14,Solar,179.0,Saturday,June,Summer,5013
3/15/2024,16,17,Wind,75.0,Friday,March,Spring,14639
8/8/2021,20,21,Wind,220.0,Sunday,August,Summer,3499
xyz,13,14,Wind,186.0,Saturday,July,xyz,40000
1/21/2020,16,17,Wind,21.0,Tuesday,January,Winter,2477
9/6/2024,5,6,Wind,250.0,Friday,September,Fall,2030
xyz,22,23,Wind,207.0,,July,Summer,xyz
2/22/2021,15,16,Wind,53.0,Monday,February,Winter,4198
4/8/2024,19,20,xyz,xyz,Monday,April,Spring,8030
9/11/2023,23,0,Wind,254.0,Monday,September,Fall,2155
9/29/2023,7,8,Wind,272.0,Friday,September,Fall,8350
9/25/2020,3,4,Wind,269.0,Friday,September,Fall,9849
2/18/2021,12,13,Wind,49.0,Thursday,February,Winter,11175
4/26/2024,21,22,Wind,117.0,Friday,April,,2863
2/9/2021,12,13,Wind,40.0,Tuesday,February,Winter,40000
8/26/2023,11,12,Wind,238.0,Saturday,August,Summer,7079
3/24/2025,22,23,Wind,83.0,Monday,March,Spring,3152
4/27/2022,5,6,Wind,117.0,Wednesday,April,Spring,5473
3/20/2020,5,6,Wind,80.0,Friday,March,Spring,3503
1/28/2025,10,11,Wind,28.0,Tuesday,January,Winter,19791
5/16/2024,20,21,Wind,137.0,Thursday,May,Spring,1163
8/9/2025,23,0,Wind,221.0,Saturday,August,Summer,5463
9/26/2020,22,23,Wind,270.0,Saturday,September,Fall,7809
10/2/2022,20,21,Wind,275.0,Sunday,October,Fall,1747
02/27/2028,19,20,Wind,165.0,Wednesday,June,Summer,40000
6/14/2024,20,21,Wind,166.0,Friday,June,Summer,9673
8/26/2020,14,15,Wind,239.0,Wednesday,August,Summer,10958
9/18/2025,8,9,Wind,261.0,Thursday,September,Fall,2836
11/29/2021,0,1,Wind,333.0,Monday,November,Fall,4381
3/18/2021,17,18,Wind,xyz,Thursday,March,,40000
9/25/2020,4,5,Wind,269.0,Friday,September,Fall,10113
9/16/2023,4,5,Wind,259.0,Saturday,September,Fall,3175
2/7/2021,2,3,Wind,38.0,Sunday,February,Winter,5280
1/22/2023,14,15,Wind,22.0,Sunday,January,Winter,6393
12/5/2020,15,16,Wind,340.0,Saturday,December,Winter,6129
8/24/2020,9,10,Solar,237.0,Monday,August,Summer,2997
12/29/2024,11,12,Solar,364.0,Sunday,December,Winter,3198
8/8/2020,3,4,Wind,221.0,Saturday,August,Summer,1486
12/5/2023,13,14,Wind,339.0,Tuesday,xyz,Winter,12923
4/19/2024,17,18,Wind,110.0,Friday,April,Spring,14839
02/27/2028,8,9,Wind,356.0,Friday,December,Winter,-100
2/18/2021,23,0,Wind,49.0,xyz,February,xyz,5366
2/1/2024,20,21,Wind,32.0,Thursday,February,Winter,2025
10/28/2025,14,15,Wind,301.0,Tuesday,October,Fall,14915
4/28/2023,16,17,Wind,118.0,Friday,April,Spring,10069
5/5/2025,21,22,Wind,125.0,Monday,May,Spring,9439
9/4/2020,12,13,Solar,248.0,Friday,September,Fall,4856
5/31/2024,0,1,Wind,152.0,Friday,May,Spring,5543
02/27/2028,5,6,xyz,197.0,Wednesday,July,Summer,-100
7/9/2025,18,19,Solar,190.0,Wednesday,July,Summer,6182
6/11/2020,18,19,Wind,163.0,Thursday,June,Summer,4445
6/22/2022,15,16,Solar,173.0,Wednesday,June,Summer,5855
7/1/2020,22,23,Wind,183.0,Wednesday,July,Summer,2724
3/19/2022,12,13,Wind,78.0,Saturday,March,Spring,13165
2/4/2023,xyz,xyz,Solar,35.0,Saturday,February,Winter,5023
5/9/2025,7,8,Wind,129.0,Friday,May,Spring,5859
3/14/2021,21,22,Wind,73.0,Sunday,March,Spring,9885
11/8/2025,xyz,6,Wind,312.0,Saturday,November,Fall,40000
12/2/2022,4,5,Wind,336.0,Friday,December,Winter,1947
5/20/2022,14,15,Wind,xyz,Friday,May,Spring,xyz
9/5/2021,4,5,Wind,248.0,Sunday,September,Fall,411
1/12/2022,19,20,Wind,12.0,Wednesday,January,Winter,2990
3/5/2020,13,14,Wind,65.0,Thursday,March,Spring,10397
7/25/2022,17,18,Wind,206.0,Monday,July,Summer,11743
xyz,0,1,Wind,,Monday,March,Spring,3004
4/19/2025,13,14,Wind,109.0,Saturday,April,Spring,4740
10/14/2021,12,13,Solar,287.0,Thursday,October,Fall,5733
2/25/2020,0,1,Wind,56.0,Tuesday,February,Winter,10512
1/12/2020,2,3,Wind,12.0,Sunday,January,Winter,5999
8/2/2020,14,15,Solar,215.0,Sunday,August,Summer,
7/9/2024,2,3,Wind,191.0,Tuesday,July,Summer,4744
9/16/2025,11,12,Wind,259.0,Tuesday,September,Fall,14890
12/31/2023,21,22,Wind,365.0,Sunday,December,Winter,16865
11/20/2022,6,7,Wind,324.0,Sunday,November,Fall,5967
4/11/2021,22,23,Wind,101.0,Sunday,April,Spring,3924
1/16/2024,20,21,Wind,16.0,Tuesday,January,Winter,3871
12/5/2023,10,11,Wind,339.0,Tuesday,December,Winter,12783
2/10/2020,9,10,Wind,41.0,Monday,February,Winter,12097
9/4/2023,3,4,Wind,247.0,Monday,September,Fall,6601
7/13/2022,8,9,Solar,194.0,Wednesday,July,Summer,2295
10/7/2021,19,20,Wind,280.0,Thursday,October,Fall,2164
9/1/2022,1,2,Wind,244.0,Thursday,September,Fall,3632
1/7/2025,16,17,Wind,7.0,Tuesday,January,Winter,11764
11/4/2023,17,18,Wind,308.0,Saturday,November,Fall,15777
6/2/2021,1,,Wind,153.0,Wednesday,June,xyz,4571
11/5/2020,1,2,Wind,310.0,Thursday,November,Fall,4601
3/21/2020,7,8,Wind,81.0,Saturday,March,Spring,8250
9/29/2022,17,18,Solar,272.0,Thursday,September,Fall,2503
1/6/2022,13,14,Solar,6.0,Thursday,January,Winter,5752
1/26/2025,12,13,Wind,26.0,Sunday,January,Winter,18719
9/1/2025,xyz,12,Wind,xyz,Monday,September,Fall,40000
02/27/2028,16,17,xyz,43.0,Sunday,February,Winter,-100
8/31/2021,9,10,Wind,243.0,Tuesday,August,Summer,5034
1/9/2025,18,19,Wind,9.0,Thursday,January,Winter,6463
11/1/2020,16,17,Wind,306.0,Sunday,November,Fall,12111
3/17/2024,6,7,Wind,77.0,Sunday,March,Spring,4297
2/2/2022,1,2,Wind,33.0,Wednesday,February,Winter,10068
11/8/2022,22,23,Wind,312.0,Tuesday,November,Fall,10885
5/2/2022,3,4,Wind,122.0,Monday,May,Spring,2396
10/13/2022,10,11,Wind,286.0,Thursday,October,Fall,4655
6/21/2022,1,2,Wind,172.0,Tuesday,June,Summer,5665
11/17/2020,0,1,Wind,322.0,Tuesday,November,Fall,4807
2/19/2021,15,16,Wind,50.0,Friday,February,Winter,7879
2/25/2025,3,4,Wind,56.0,Tuesday,February,Winter,3216
10/16/2022,2,3,Wind,289.0,Sunday,October,Fall,3562
8/20/2022,9,10,Solar,232.0,Saturday,August,Summer,3115
xyz,3,4,Wind,43.0,Saturday,February,Winter,4102
11/12/2023,15,16,Wind,316.0,Sunday,November,Fall,9339
10/7/2022,0,1,Wind,280.0,Friday,October,Fall,1016
11/17/2023,9,10,Wind,321.0,Friday,November,Fall,5209
5/28/2024,6,7,Wind,149.0,Tuesday,May,Spring,4105
4/24/2024,8,9,Wind,115.0,Wednesday,April,Spring,5474
11/12/2020,2,3,Wind,317.0,Thursday,November,Fall,7761
5/8/2021,7,8,Wind,128.0,Saturday,May,Spring,5855
2/10/2025,10,11,Wind,41.0,Monday,February,Winter,5974
9/24/2021,12,13,Solar,267.0,Friday,September,Fall,5176
2/10/2022,11,12,Wind,41.0,Thursday,February,Winter,6776
02/27/2028,22,23,Wind,311.0,Wednesday,xyz,Fall,40000
5/24/2022,14,15,Wind,144.0,Tuesday,May,Spring,8338
9/1/2022,22,23,Wind,244.0,Thursday,September,Fall,3557
11/21/2020,15,16,Wind,326.0,Saturday,November,Fall,3578
10/12/2023,5,6,Wind,285.0,Thursday,October,Fall,4724
3/25/2021,16,17,Solar,84.0,Thursday,March,Spring,4112
3/11/2020,xyz,18,Wind,71.0,Wednesday,March,Spring,9765
3/15/2023,21,22,Wind,74.0,Wednesday,March,Spring,3601
12/28/2023,0,1,Wind,362.0,Thursday,December,Winter,15011
3/4/2020,9,10,Wind,64.0,Wednesday,March,Spring,3752
11/22/2025,1,2,Wind,326.0,Saturday,November,Fall,3216
6/3/2022,6,7,Wind,154.0,Friday,June,Summer,3097
2/7/2021,10,11,Wind,38.0,Sunday,February,Winter,5189
4/20/2023,10,11,Wind,110.0,Thursday,April,Spring,9861
02/27/2028,18,19,xyz,217.0,Saturday,August,Summer,-100
7/17/2020,14,15,Solar,199.0,Friday,July,Summer,4576
9/5/2022,16,17,Solar,248.0,Monday,September,Fall,7278
3/22/2020,4,5,Wind,82.0,Sunday,March,Spring,7988
8/16/2023,11,12,Solar,228.0,Wednesday,August,Summer,5718
1/15/2024,15,16,Wind,15.0,Monday,January,Winter,6186
9/10/2021,6,7,Wind,253.0,Friday,September,Fall,1492
3/8/2021,14,15,Solar,67.0,Monday,March,Spring,3991
11/9/2025,2,3,,313.0,Sunday,November,Fall,40000
9/20/2021,18,19,Wind,263.0,Monday,September,Fall,3659
2/13/2020,15,16,Wind,44.0,Thursday,February,Winter,13155
6/23/2021,9,10,Solar,174.0,Wednesday,June,Summer,3283
12/9/2023,15,16,Wind,343.0,Saturday,December,Winter,17880
9/3/2020,21,22,Wind,247.0,Thursday,September,Fall,1806
7/10/2022,10,11,Solar,191.0,Sunday,July,Summer,7505
8/2/2023,0,1,Wind,214.0,Wednesday,August,Summer,8657
11/1/2023,9,10,Wind,305.0,Wednesday,November,Fall,13094
6/9/2023,1,2,Wind,160.0,Friday,June,Summer,5113
02/27/2028,1,2,Wind,xyz,Friday,August,Summer,-100
11/15/2020,16,17,Wind,320.0,Sunday,November,Fall,12896
3/23/2024,3,4,Wind,83.0,Saturday,March,Spring,9262
9/2/2020,11,12,Solar,246.0,Wednesday,September,Fall,3984
8/21/2023,11,12,Solar,233.0,Monday,August,Summer,6342
12/27/2022,3,4,Wind,361.0,Tuesday,December,Winter,4453
2/4/2020,3,4,Wind,35.0,Tuesday,February,Winter,10606
9/2/2022,14,15,Solar,245.0,Friday,September,Fall,5100
3/17/2022,2,3,Wind,76.0,Thursday,March,Spring,5307
4/20/2022,14,15,Wind,110.0,Wednesday,April,Spring,6374
9/8/2023,8,9,Wind,251.0,Friday,,xyz,40000
xyz,9,10,,137.0,Thursday,May,Spring,-100
11/23/2022,14,15,Wind,327.0,Wednesday,November,Fall,14320
11/3/2023,18,19,Wind,307.0,Friday,November,Fall,10098
11/21/2023,18,19,Wind,325.0,Tuesday,November,Fall,7204
10/27/2022,9,10,Wind,300.0,Thursday,October,Fall,8631
10/17/2023,15,16,Wind,290.0,Tuesday,October,Fall,7857
1/22/2023,1,2,Wind,22.0,Sunday,January,,40000
1/2/2021,10,11,Wind,2.0,Saturday,January,Winter,2099
10/18/2022,4,5,Wind,291.0,Tuesday,October,Fall,1500
12/14/2020,11,12,Wind,349.0,Monday,December,Winter,7509
3/28/2024,17,18,Wind,88.0,Thursday,March,Spring,18361
5/24/2021,11,12,xyz,144.0,Monday,May,Spring,xyz
02/27/2028,8,9,Solar,214.0,Tuesday,August,Summer,-100
